	Neuronal	Astrocytic	Oligodendrocytic	Microglial
1377482_at	3.6709022919331	3.75970110689117	3.73065570159124	3.71949613530164
1377483_at	5.24872893206448	4.75569244549103	4.51425886434241	4.92137242777913
1377484_at	5.84968879870815	5.78531589254388	5.95513347818339	6.22284326598339
1377485_at	4.90320361578385	5.09367773946744	7.00721397364078	5.32686128577138
1377486_at	3.9790805830231	4.20321907223431	4.13718429473948	4.11309860713969
1377487_at	5.1811640537647	5.43125675633716	5.111573004975	5.2415659970624
1377488_at	4.51894832484541	4.9367051042694	4.64622803180416	4.94418488917241
1377489_at	3.55671737355068	3.58884589473331	3.64024458001224	3.62383031684651
1377490_at	5.54951149235444	5.76881158075344	5.51215738580844	5.68105082942851
1377491_at	3.95896120177407	3.8617455808912	3.83893828435122	4.1027096933712
1377492_at	6.89298979282348	4.96837208613985	4.26384626820665	4.44558097694132
1377493_at	7.89035423017058	7.21857086814009	7.67462641780026	7.15331391743822
1377494_at	5.7712525169012	5.88416108246539	5.88406543588404	6.10364918929981
1377495_at	3.87443388554275	3.83416676643061	3.76189926056322	3.86348223526863
1377496_at	4.57369043659871	4.75356406436538	5.61795866880197	5.69227680259329
1377497_at	4.64380925581911	4.87845015059877	7.35910294020613	5.87723674836304
1377498_at	7.2735897258836	6.69216177849626	6.56191834497394	6.15026059844588
1377499_a_at	4.01782756204249	3.95895248440115	4.01682638325239	4.03347830142353
1377500_at	4.66814378445963	4.56756697708856	4.72168956453676	4.94824466642014
1377501_at	5.13843910125104	5.06700339198471	5.02488232870593	4.91664732144156
1377502_at	3.7346275831437	3.8589786153967	3.69709714371402	3.92158679808737
1377503_at	4.91433435019408	5.56465997993794	5.82136690073242	5.56110389215595
1377504_at	4.98615004980956	5.05623221383281	4.89829743144675	5.19848914432797
1377505_at	3.24752009283265	3.29393383058751	3.30752541942962	3.51000643828851
1377506_at	9.92910358250271	8.52861417724603	10.0113050068316	8.9625846661417
1377507_at	3.85806474212748	3.64069475373132	3.76080132206124	3.88464324714657
1377508_at	3.90137695799256	4.2015808106817	4.61090478241394	4.07017939196667
1377509_at	5.93436303658581	6.22450327351338	5.87272570572216	6.03684869851882
1377510_at	4.67830686449689	4.74611584828703	4.68054341309771	5.01715899673244
1377511_at	3.67598085208007	3.67522984407755	3.71175175298922	3.83742701358557
1377512_at	3.85213196383169	3.8709734763215	3.80495541294469	3.97487738532894
1377513_at	4.0040022461321	3.87040571143346	3.31937327313633	3.55770061483938
1377514_at	4.6093997741918	4.8277068984953	4.65271004209548	4.70854138213706
1377515_at	3.39820629110912	3.33650011269581	3.4541856390925	3.47875503664637
1377516_at	3.74783379216269	3.8855161004236	3.66977115246896	3.75401803079578
1377517_at	3.92797399345802	3.76192409662807	4.10181958161168	4.90872116238324
1377518_at	7.01898033693023	3.98595671616215	4.53137397797207	4.13432822432244
1377519_a_at	3.6029046729555	3.79982992747446	3.7004813985525	3.66642111700176
1377520_at	3.5223024328072	3.50683108415852	3.52730458120427	3.592520067161
1377521_at	3.88604888325028	3.75506246990378	3.66700963232774	3.91055464519405
1377522_a_at	8.71397920405449	7.25133343320249	7.23155041896738	6.47633950716589
1377523_at	5.70041912633234	6.95735545482963	4.50842630807959	4.66016670362946
1377524_at	6.07642958768129	7.14796074321753	6.86388263553701	7.78066679788142
1377525_at	3.32786652935707	3.48341905785319	3.26722202948486	3.30155155455673
1377526_at	7.30442327726573	6.65886629985495	6.68999281642203	6.52867922936742
1377527_at	4.46681398420693	4.54680178757784	4.39238918397795	4.71829807446611
1377528_at	3.68746475167381	3.66673649421643	3.66796550629714	3.89683899409104
1377529_at	3.28793333244762	3.23243323185778	3.19697292198413	3.27924790667349
1377530_at	4.24645109770126	4.38604162406935	4.45131415778933	4.72366186181847
1377531_at	3.43983497179503	3.42145772846477	3.54743291355469	4.2305311127447
1377532_at	6.68873282239291	6.57438134968064	6.67314035885623	6.81428268667268
1377533_at	3.3926355244736	3.45758794847009	3.53562220502783	3.589114379325
1377534_at	8.48218385172892	4.7359291177241	5.56318605299431	5.17941797144878
1377535_at	4.45356339804102	4.39023956914235	4.81691092555951	4.3755717577522
1377536_at	3.7124908925835	3.95725366927975	3.70433096206552	3.84390267530407
1377537_at	3.34759448931989	3.43881443687689	3.28308332666838	3.28963381242864
1377538_at	3.00548814292294	3.05067734486338	3.13791567564951	3.13231248965158
1377539_at	3.245466232792	3.10491577282352	3.06709993961983	3.17482521785174
1377540_at	6.86599440426586	6.7815540675274	6.63649292594644	6.7274333690344
1377541_at	4.63762811137315	4.27821677177665	4.14213019635023	4.13778771089778
1377542_at	3.16871358960855	3.40410043324999	3.24372245909696	3.31269795422774
1377543_at	3.80069601077657	3.96674757421746	3.87740456786997	3.96371674000706
1377544_at	4.3103194147244	4.33664525575434	4.17075396856053	4.4352843014854
1377545_at	3.22092489024844	3.32143753365849	3.25116759363468	3.37989613033121
1377546_at	3.3858521216846	2.97061907974696	3.15574153558613	2.95434882674159
1377547_at	4.21889469288274	4.16768700166436	3.98031049213433	4.21642912112441
1377548_at	3.3320686030127	3.31607190480694	3.36934861138903	3.47955428829145
1377549_at	3.78766929075119	3.26193163156186	3.20594557691132	3.228021841887
1377550_at	6.17439297560154	6.17483125150466	6.65890428882681	6.34101148496938
1377551_at	4.2921694942605	4.13637925493472	4.13822455755293	4.82254364878389
1377552_at	4.23744159280386	4.24669911181649	4.29708220212484	4.59752141498303
1377553_at	5.3970541336539	5.3929038021408	5.40167419409731	5.66947471034884
1377554_at	4.23302192004214	4.70455512416494	5.46805387387508	7.83728759889877
1377555_at	4.12955095246412	3.86670462915948	3.89656377380879	3.87040335748521
1377556_at	10.806000382069	10.556969910017	9.84393847308288	7.97274913981597
1377557_at	3.38918226241799	3.27416469017427	3.41644503268697	3.37022470978077
1377558_at	3.84965058893696	3.64102045419526	4.76205555108968	4.94053577014354
1377559_at	3.42487767690571	3.48480643113387	3.49412874290835	3.45925000065084
1377560_at	3.78515232264918	3.52750158235582	3.69341570613244	4.02250801734153
1377561_at	3.18244265267542	3.04284117224691	3.10888288790196	3.11789090905836
1377562_at	5.9432144539502	6.53046563279528	5.96538821909897	6.09583948041291
1377563_at	3.90746983632295	3.76927763371123	3.74060255023496	3.77856865071506
1377564_at	3.29202615341453	3.17297059736002	3.20333069262688	3.49422114867359
1377565_at	4.77469775118716	4.76152917502646	4.64117974098587	4.81048638498845
1377566_at	4.39108973788336	4.63509291331079	4.41709818473587	4.38253796921443
1377567_at	3.85925885743791	4.50483549654655	3.62370913643507	3.95763778627317
1377568_at	4.61238774254935	4.65395067477237	4.66236433827898	4.84833415482126
1377569_at	3.75332590721083	3.916921117908	3.7324609603351	3.74016081979879
1377570_at	3.257144902443	3.2603163180361	3.2642753442779	3.35305315065472
1377571_at	7.05575278303033	7.14502332683413	7.53693429957574	7.70952887467207
1377572_at	6.39897941347588	7.8104216316976	7.12582040836123	5.49472980481356
1377573_at	3.85391990728121	5.4885672385133	3.73821922191848	3.78905161771446
1377574_at	3.94637502540818	3.83940203095804	3.64160599903556	3.68154570087659
1377575_s_at	4.9047084603699	4.7612060321387	4.42999300840944	4.38296193014097
1377576_at	8.4963185865057	8.27983232709193	8.59771859127659	8.37887775009543
1377577_at	6.84790851440975	8.63241775536033	8.38000068256018	8.77762899876558
1377578_at	5.13757354361218	5.01428381851615	5.07308987035543	5.10946581516537
1377579_at	3.37204460239224	3.53076264273636	3.35845835287871	3.27670789669832
1377580_at	6.57187324313874	5.6120098784164	6.11417488992001	4.54519421362989
1377581_at	5.10463818860823	5.56412474044956	4.79566884939558	4.96225635918288
1377582_at	3.28683785113652	3.48325087695895	3.36123340562134	3.38025655189124
1377583_at	4.07951727170177	4.07522284835611	3.88853773369435	3.98985229907147
1377584_at	3.467286766903	3.22945193919173	3.33768551059046	3.30758032683505
1377585_at	3.58642551024875	3.63579627773627	3.71544796235617	3.64993140939972
1377586_at	2.98136717854852	2.98407814304331	2.96350414548097	2.96854321380693
1377587_at	3.49545269640376	3.44626276287701	3.4894089147174	3.67791761926285
1377588_at	5.01458188205127	3.3477063718793	4.36156200680994	5.17089261344009
1377589_at	3.51959556718486	3.41706892770391	3.45706444396099	3.56437602609241
1377590_at	3.97532306368568	4.18190230839391	3.92933922162318	4.07358639795743
1377591_at	3.58520957926888	3.6871380963468	3.45280687250685	3.53369810224271
1377592_at	3.24160352461439	3.32496315855364	3.26966530944651	3.33475243438443
1377593_at	8.94402484209001	9.77974403666316	9.30330938670783	9.58336664081793
1377594_at	5.35821018831455	8.85217174921393	8.47731595418096	9.55955674080325
1377595_at	6.31339860667674	10.3417651831278	10.6777028128269	9.94822364823089
1377596_a_at	6.98469961730621	7.03098901875649	7.37149800316682	7.02074403575876
1377597_at	7.67241779854206	7.21445006753982	7.66139517111916	7.68493018490307
1377598_at	7.1344935475585	5.76282432363516	6.42847194610306	5.98466328916785
1377599_at	7.16594404676263	6.49764213925329	7.09422439541379	7.68496094041241
1377600_at	7.28218278455064	7.05384026811733	6.77615475001461	6.86346220867616
1377601_at	6.66005711884269	6.20006934302908	6.79226072251849	6.45933406765653
1377602_at	7.29931381199714	8.1309167374046	7.21441941319778	7.6071064826146
1377603_at	6.56884665472603	7.9953331043437	8.5855763413367	8.41791708433925
1377604_a_at	3.28362491220015	3.21513740555249	3.26082118112374	3.26895171752836
1377606_at	3.59470679092539	3.75250822391183	3.56289914899447	3.7069546985217
1377607_at	5.21101021236603	5.90547535238792	6.49954977949788	7.77166408282189
1377608_a_at	9.12180151876719	9.89983535355085	10.4357413532826	9.91484590390948
1377609_at	8.28961790749318	9.54521969857667	8.69246104407554	8.30397793210081
1377610_at	3.48842329708213	3.59989216366023	3.64841534529295	3.8325537082331
1377611_at	7.1113952182103	7.65785512475137	7.50410196495868	7.40908251435813
1377612_at	6.0453845246644	5.37875163142352	6.1390734446505	5.69248724372358
1377613_at	8.76308906351461	9.52071969873771	8.92561090609885	9.38215190148233
1377614_at	6.81217010693406	6.88930303623237	6.7970910960847	7.10125576883453
1377615_at	12.1004519521812	4.25814462297713	5.53323008137299	5.28011260390709
1377616_at	9.26141815102023	8.98056463850212	8.34767150580623	7.07972300581495
1377617_at	10.049811138982	9.82337710524404	9.0934543151795	8.60458180707806
1377618_at	7.7868601056013	6.65440979859834	6.62182555704463	6.97567668420311
1377619_at	5.80247319108735	5.35274754516465	6.31776609146584	6.13098331496173
1377620_at	4.72220826083842	5.40636744616264	5.21521376430734	5.63731424503671
1377621_at	9.39047164504851	8.05223322554776	8.61669070611861	7.83508153538098
1377622_at	5.61502366094926	6.47843640970736	6.60892222545013	6.85540934218923
1377623_at	7.44838326811331	6.81197006242135	6.93832094206299	6.40395097061174
1377624_at	5.57046409618947	6.77906631217511	6.23540196674382	6.76846142983659
1377625_at	5.96088972005834	6.05588675424099	6.80963856408109	6.67391612505788
1377626_at	3.77300313684238	4.77161837169103	3.83039517089062	5.100506383874
1377627_at	6.58009732461273	6.46324622306217	6.8570201051257	7.02652326342868
1377628_at	10.8932196853961	5.04034626277059	4.06749911464263	4.09637714416805
1377629_at	8.28363939560613	5.86902399316146	6.6954566288883	6.19742596041818
1377630_at	9.93517729330593	7.86663135495239	9.05334603577786	7.95222655083227
1377631_at	4.01216943529076	5.19322611762232	8.9250674903548	5.54465153327247
1377632_at	5.15664131269198	4.39745171747806	5.70140463488421	5.70588280740918
1377633_a_at	6.87413332068954	5.95780193423342	6.59221746255707	5.93735900335641
1377634_at	4.98048166974993	7.36489015268314	8.07986515190891	8.64736669210585
1377635_at	3.59608280392436	3.57526471398615	3.69596773969629	3.83890073790811
1377636_at	5.48128743443487	6.83072327716021	4.99385365009214	5.89915178694132
1377637_at	3.43646616511166	3.52405097728576	3.37765269119617	3.63521713656627
1377638_at	6.79330275900731	7.77355538762076	6.86663318058983	7.17132501571417
1377639_at	7.64880869742863	5.28666784934683	5.11781668868403	5.47123394922477
1377640_at	5.11706353673857	4.79698223808226	9.08898393101573	9.81237336118771
1377641_at	3.33993121475582	3.39647445134983	3.29317605444218	3.58304931841275
1377642_at	5.5190013713914	10.7108552789386	5.53136274974929	4.68367666937261
1377643_at	3.80363315988328	3.49339100439999	3.67404479802145	3.8951621062207
1377644_at	8.21544821416871	7.10939737610422	9.52240415777704	8.3980555149157
1377645_at	4.74768071505333	5.17432769135846	4.76677397397032	4.85240962219496
1377646_at	3.50331331846656	3.34679413272932	3.44593297380584	3.34739160740793
1377647_at	7.92977878505069	7.50288529214202	6.68654315371655	7.0473822404236
1377648_at	8.37473398285133	7.44535755732123	7.24056999587518	6.90812467895934
1377649_at	7.44726003726526	7.06137078149673	7.95019184851934	7.08405053963244
1377650_at	7.0580554521627	7.82284916860613	5.5122502776943	5.9921883521936
1377651_at	8.75152150548735	6.97516534634487	9.34803406299303	8.12441203420076
1377652_at	8.05650930319012	4.81484833582813	7.52899042808283	5.69042161594041
1377653_at	6.66457299714546	6.33229890465594	6.03909019078565	6.76398132749607
1377654_at	7.36075987488932	8.79300952291008	8.12573054062528	8.27910781756994
1377655_at	9.0396562377106	5.78772258344658	5.28578791105396	4.4295829974571
1377656_at	6.53002317301721	7.42389766234994	7.37285173517297	7.38477297895607
1377657_at	7.24573188329897	6.93725362795805	7.68991958280485	7.27865798888951
1377658_at	3.74401564044837	3.97688918858739	4.14989794578094	4.61407377874174
1377659_at	5.85803348844331	7.27726054133967	4.5049186299007	4.34535650353175
1377660_at	3.95969498574421	4.44615675768282	3.9245054974677	4.10450282287738
1377661_at	8.22392614514242	8.3890796705664	7.79111532097162	7.80249514622158
1377662_at	5.48072164588817	8.49938929075615	6.06493915246303	4.96352401542793
1377663_at	6.55997654460124	8.95140472644576	5.46755228850061	5.4251348798148
1377664_at	9.8047300360192	8.542703324524	9.87821417558989	9.54726443635075
1377665_at	6.88031560440714	6.8074711253872	7.04463427082144	6.90694308025605
1377666_at	4.72872503297832	8.25505823384601	6.45614381903771	5.03557820993464
1377667_at	7.10732605969953	6.79016151192974	6.70168393858644	6.83972145444785
1377668_at	8.99146991136175	9.78375883864002	9.95433485013313	9.90403971156387
1377669_at	3.93344454446274	4.75263173685521	4.82176339889335	7.88760823951281
1377670_at	6.4222905123452	6.38370061648202	6.76775119749043	7.2801496412959
1377671_at	5.68061927862606	7.02258831698984	8.96268835129749	9.65004684855038
1377672_at	3.29043701188122	3.34555082609899	3.47428743419641	3.70376517736766
1377673_at	7.72643027605047	7.42174912220821	6.16083184484885	6.09553599537944
1377674_at	6.56620313331722	7.39069561253894	7.97030149005344	7.90864711522732
1377675_at	4.59010554404935	7.20313458508946	5.41182198849937	8.36277145089819
1377676_at	8.27051970644158	8.39361347661254	9.07524569960967	9.16957163043309
1377677_a_at	6.13803692049787	5.78606143376012	6.93709092723611	6.53992208647094
1377678_at	7.70787756494238	5.46406519203484	5.01763235608351	5.57666266775296
1377679_at	6.02160250243258	7.00943975669441	6.95441731785673	5.52985503920913
1377680_at	4.56041997251037	4.55118184403917	4.48484592297649	4.58439867518516
1377681_at	7.53424993722795	6.12812104251027	6.74051147011251	5.36801726729529
1377682_at	7.81878488425624	4.71487931791448	5.01883862221658	4.65161984092999
1377683_at	7.55774514925732	7.06143027421529	8.23947302522675	7.65808062072421
1377684_at	6.61352061829202	6.95933328681113	6.66573230732621	6.71531091883776
1377685_at	7.13614897042242	8.08478116147706	8.57715122738664	8.5894909750535
1377686_at	5.89984495588886	9.59391104252791	6.25517722539579	4.36040022934413
1377687_at	8.82598491780458	6.26808051097776	7.85271878120841	6.87423047936567
1377688_at	7.05984398933531	6.8637650902832	6.91666492389764	6.9526174447753
1377689_at	5.69152272125548	6.9513136835889	6.45166691002383	6.92511962198444
1377690_at	5.85022698913816	5.19404119970573	5.40435187084446	6.09560751646546
1377691_at	8.01344985835186	9.1760699289335	8.50763037840486	8.22928168077649
1377692_at	8.62367746152856	7.84329498764723	7.90018275556386	8.04601293757371
1377693_at	6.69665177006059	8.86466815438719	7.0892482739917	6.82910025370191
1377694_at	6.55962292123798	6.0591271092135	6.413020618672	6.01545557993241
1377695_at	4.04923469181279	4.92546366598224	4.28958306774901	4.10136522210508
1377696_at	7.22421661326044	6.18551935345379	6.94062215662776	7.73053285918036
1377697_at	6.77028385462115	5.38872860994693	7.45641281940469	6.54126811619712
1377698_at	4.56683857696708	4.61051924015883	5.96927891663982	7.27581247946501
1377699_at	4.0643218773976	4.18149851970405	4.17543431335956	4.21660436263014
1377700_at	9.53056254360763	8.60008267876159	9.02557267585889	8.66471110864031
1377701_at	7.86275896213541	7.76732057749186	6.57512221492766	7.49435677662363
1377702_at	4.56397559282611	8.04579410650917	7.18107206602548	8.12565248238013
1377703_at	7.1391404233421	6.9646805020974	6.77715374872251	7.00831159868197
1377704_at	6.8733728556199	5.67953585463739	6.14401202168246	6.12971328621852
1377705_at	6.37102452304125	5.15717122971087	6.19562228109935	7.17810140959906
1377706_x_at	5.671261434146	4.82061505799851	5.66492855552992	6.60837230403205
1377707_at	7.02304575721139	7.81229804905276	7.03677781725691	7.11919288816436
1377708_at	6.94013206641993	7.28815273189989	7.67772818264801	7.67087765214144
1377709_at	3.90255362755622	3.99444213177688	4.07687719179464	4.31756205218132
1377710_at	3.1915179474695	3.25840710923744	3.19825817879499	3.06859409083432
1377711_at	6.89633991760346	5.41043838349262	6.86904062128062	5.61685313245968
1377712_at	8.82566914284907	6.96264747849939	6.80525437964938	5.32229551557283
1377713_at	8.30063546741081	8.73043455621559	9.09693320023116	9.07908624893011
1377714_at	3.7134649935953	3.8726654778388	3.50323749886772	3.56531860286487
1377715_at	4.79244067024375	4.39390138550639	4.45053935674625	4.58243335530968
1377716_at	3.68248068743208	3.52991883076579	3.47204749896498	3.82477008182036
1377717_at	5.06597783416885	5.34170633037388	5.26905373796863	5.33594077209526
1377718_at	3.97412315184322	5.13989130202896	4.73173855166881	4.96902152034285
1377719_a_at	9.43204296530517	8.8696478485569	8.97988550520307	8.6163434564496
1377720_x_at	9.87404329551812	9.19499553269916	9.53432575030734	9.00493529213768
1377721_at	4.93352653103941	7.65760030816309	4.48923429085287	4.46641331227089
1377722_at	10.6734786997693	5.84391904484546	6.60125034757869	5.81423122676285
1377723_at	8.86506224842022	8.50488677650904	8.69640096097321	8.64939300631707
1377724_at	4.52145447863615	4.40903744448214	4.33980670297497	4.3849501580463
1377725_at	8.80894209971998	8.40953357386461	7.58840061981278	7.84902095006187
1377726_at	5.76894218024774	7.95409215214736	8.00358838498443	8.81997769076071
1377727_at	3.94616329344663	6.24660917125686	6.838224951411	7.30445811923401
1377728_at	7.98029308585666	8.46367846785766	8.14653958840078	8.51355557682094
1377729_at	9.47984206331955	6.15066177620555	8.02197398577522	6.04895909083274
1377730_at	8.34380279422008	7.30685025059945	8.25020327240892	6.38489397929745
1377731_at	9.43315381632308	8.90360375605222	9.37075097809702	9.41841039341861
1377732_at	3.61338842855981	3.63339555728595	3.80718854292405	3.87577727463053
1377733_at	5.39429269923359	4.64461192887239	5.08313834389764	5.08641538036735
1377734_at	5.75459577404393	5.10619811608072	5.37904275032586	5.33950749279173
1377735_at	8.60754922556316	8.96078940891065	8.85652424698373	9.39633212050603
1377736_at	5.83390402790908	6.07177861767114	4.43775803234694	4.78839433271413
1377737_at	8.20443369775985	8.37855677531744	8.63673452425137	9.22250445300606
1377738_a_at	8.40531807295038	8.30167468154034	5.70129394290293	5.8350140085713
1377739_at	5.12725835245358	8.77683684177236	11.0028989433399	9.23840564101797
1377740_at	6.03687360549913	5.24773328461716	5.48166740638604	6.08168781482325
1377741_at	3.31115210156862	3.35747891972994	3.38661833994929	3.64508918636147
1377742_at	9.22487248000189	8.72097448108772	8.78541704525903	8.75270617398719
1377743_at	9.48938630929377	9.57173450236968	9.78146832474571	9.75977791464313
1377744_at	3.8527896008395	4.06598620211733	7.26020313337838	6.72175573900157
1377745_at	8.11852525735004	8.03541772724232	7.92828950421106	8.86200536620171
1377746_at	5.77129108918032	5.62637558741409	6.38142247885074	6.0778824475875
1377747_at	11.2740998389005	9.44367963073204	10.1566766691393	9.84625006096287
1377748_at	8.36838427481406	7.44774397297399	7.57134207687109	6.38785842039129
1377749_at	7.15402227169344	6.0645261288634	7.75739923646184	6.56831819504811
1377750_at	7.09682272455463	5.64413542159155	7.41493744482305	5.55700242708815
1377751_at	8.71358481322241	3.69630127537493	5.30397054581135	8.48752083689546
1377752_at	4.130386159559	5.50136309261219	3.95745149402902	4.04304723127633
1377753_at	6.96392471645729	8.2244084347654	6.38539987168147	5.6859147496539
1377754_at	7.27589313746898	7.04517694530629	5.34245370296633	5.12095551220681
1377755_at	6.52203345691999	5.99050731709472	6.69066126114717	6.41828595556959
1377756_at	7.22426674201195	8.72439177061625	8.24560102663337	8.77883486730132
1377757_at	8.04857314338745	6.67934134653007	7.84033309107386	7.0575578942777
1377758_at	3.68424296221416	3.24994160277741	3.46657106414029	3.9509624408038
1377759_at	7.27878427264408	5.98098354477369	8.29725077354589	8.9094612568352
1377760_at	7.93633922170833	6.88954895540279	7.7104917058632	7.23012198098487
1377761_at	8.06236787878571	7.78693656971476	5.5330792495396	5.29939795971741
1377762_at	5.34704495501787	5.41529291021587	5.13686050911676	4.89652481975136
1377763_at	6.7526833157795	7.00336833790293	7.01623334258144	6.8997149216294
1377764_at	3.65516641465001	3.58959217755554	3.66772147291588	3.70887415380007
1377765_at	4.73734924984196	6.65454639423888	6.23265064937861	4.99194555443396
1377766_at	5.24066837949748	4.79768547059125	5.11354006806548	4.6756504092898
1377767_at	7.88905163697349	4.37148667588117	4.86859686583501	4.45116338979259
1377768_at	7.45041336950961	7.95661067227249	5.84063736581464	5.53629145290913
1377769_at	9.16101272963155	9.4847045185792	9.71761551680462	9.2711094449411
1377770_at	7.23270377288662	7.2871793242287	7.71637812371982	7.04415136150818
1377771_at	4.51334142431843	4.45161217820792	4.71193835170159	4.80674992987229
1377772_at	10.161077361735	4.34624056317387	9.02586006543109	6.5764329906624
1377773_at	10.3523069871251	3.38890291223777	3.49919112762743	3.60566614087114
1377774_at	7.222687151768	6.21994376996482	8.94514255803697	8.37451544078418
1377775_at	2.95219369240127	2.97310523945557	3.03487626051602	3.11595443976339
1377776_at	5.47956588151322	6.39802154285024	5.18324691976236	5.80891883145117
1377777_at	8.55640803803817	7.94321296405615	7.90999833753067	7.815247639685
1377778_at	6.22165790179119	7.68196466787327	4.92254760070799	4.61457743798498
1377779_at	7.15860635835335	8.07683713601057	7.80438890506776	7.84036642188476
1377780_at	4.73999384535149	5.14460111467563	5.0326670205773	5.61500433470188
1377781_at	8.51234381925683	6.9142633813855	8.07473663962394	7.55787669685543
1377782_at	4.93289654083428	5.46631998768623	5.81011337890424	5.64083625222044
1377783_at	4.20118882295452	4.48333024847178	4.39023318191533	4.32434334491091
1377784_at	3.74314119967908	3.70665558510573	3.7283503920692	3.89097628139648
1377785_at	7.88932073406967	8.66346060262461	7.00958333202698	7.12320809206851
1377786_at	6.78361275451707	3.67540343472528	5.05882175342384	3.65705150053269
1377787_at	7.17446429103389	7.27727537394368	6.96553218117396	7.18450683538239
1377788_at	8.03123167105695	6.94077966672179	4.9050758266382	5.17937798119534
1377789_at	8.77262881595418	9.95240663707722	9.36301441543825	8.14730320546159
1377790_at	4.49911567681529	6.4397884286893	4.93135931516249	5.06685055333913
1377791_at	8.98227274826014	6.44666828742251	6.82514992945451	5.49680682653269
1377792_at	6.15075387514625	10.6725596814795	5.4014870486667	5.76261553378628
1377793_at	7.35680358804331	6.73330962454823	6.93156094683781	7.27634013225012
1377794_at	8.23234563877653	8.82761387896224	8.69945758113473	8.61997616706723
1377795_at	9.54427000660844	6.48355417301529	10.002054566334	7.26476299386729
1377796_at	3.39585128021046	3.39666973108378	3.35579242300403	3.35377079673154
1377797_at	6.268976276202	6.06422103020642	7.50387552162151	6.99460401590973
1377798_at	5.74362649808743	6.27674468965732	5.70003444526257	5.72795294387644
1377799_at	4.44406716611042	4.72377252988455	4.9299784408489	5.3446806759141
1377800_at	3.82864531807711	3.8904205307235	3.88217082681414	3.93164936238665
1377801_at	6.93751551411409	6.94219181332766	6.3206620735248	6.58589915377598
1377802_at	7.87946588483251	7.02756247402384	6.8014897596555	6.64240179740662
1377803_at	5.59131277845794	7.62713048468513	5.03941936913659	5.22393716550256
1377804_at	3.65587906895899	3.8014223232124	3.84810222875678	3.75303307912196
1377805_at	3.78359764147662	3.77634279862634	3.63699739637671	3.88761719341472
1377806_at	7.7545368784818	8.93279841513566	9.37076131393951	8.4793274571077
1377807_a_at	9.44543530249159	7.5417948933801	6.9187104755871	7.02858083271384
1377808_at	8.59410017474005	6.79419471595288	6.35956810679637	6.15403355310623
1377809_at	8.38029370240291	8.253799060765	8.94144673706942	8.85494419600431
1377810_at	5.44200221430404	5.60193905739666	5.53011871484447	5.81720179494961
1377811_at	6.98644682479529	5.83964830583128	6.17410882336201	6.50643644286554
1377812_a_at	10.0433726462738	7.41443667186767	8.1060595227016	8.38005163763788
1377813_at	4.37168565757936	4.67190645810633	4.31807871301165	4.57449923452958
1377814_at	6.7627746703722	4.95242500310172	4.73928346395301	5.19231114335382
1377815_at	7.67434320329206	7.79008942272555	7.88909349358798	7.85772195815506
1377816_at	5.15507502928413	5.4105880564196	5.11623823849678	5.12303882548335
1377817_at	5.97021038254431	6.03789667314805	6.35273639018718	6.88278622745626
1377818_at	8.43524576044577	5.17100280229362	5.0302535966747	4.80968512115304
1377819_at	6.89888911742457	6.74765273006271	6.88582904980601	6.31847196827372
1377820_a_at	8.25492420269949	7.46914456905294	7.64555018276496	7.46726454776567
1377821_at	3.78363440494782	4.87889522980086	8.73778111551109	8.10058955520772
1377822_at	7.42659584869585	5.29804623138506	5.25147795455818	5.32583217495994
1377823_at	6.10905617576306	5.11272735776908	5.68528943757783	5.19732605788483
1377824_a_at	3.28938812969586	3.33997971721349	3.5852358130452	3.76552580885571
1377825_at	5.98014913181651	7.09258506000713	5.82753321495321	6.48474914532161
1377826_at	4.20274881628624	6.37765901183746	6.58589463653179	6.43302827612824
1377827_at	6.98319195532357	6.65617473288578	7.36336588945253	7.503241846373
1377828_at	6.21645926338499	4.04728157164421	3.82454307719269	3.70279798655085
1377829_at	7.34885050416831	7.33628470791968	6.7828653656355	6.48009589532496
1377830_a_at	5.95883688565998	5.89705272789082	5.98062614420193	6.14988863474718
1377831_at	7.91031365745822	9.06019184516711	9.22661101454067	8.33594238713351
1377832_at	3.81388077055148	6.88805968082586	7.06771102928918	6.52431051240611
1377833_at	4.50511442664137	5.52903528170641	5.56291912981776	5.79045550617437
1377834_at	8.12057343668258	7.85477155883049	8.01458341931773	7.91173601828522
1377835_at	4.58575169346149	5.43559338261327	6.9096532054338	8.78416165636481
1377836_at	6.22523210317479	6.08238601591715	5.93677976868168	5.68910269933103
1377837_at	6.58526980805937	6.86506953860798	6.60893828316153	6.83823781093964
1377838_at	5.71924232838962	6.14256679368468	6.26227249273723	6.18583176379203
1377839_at	9.58921464256778	6.90896691961548	7.46890998137943	7.05430173544374
1377840_at	3.80048933635142	3.78160582592147	4.12544359440475	4.12657613367113
1377841_at	9.12679558534551	5.07993725097471	5.50972705531633	5.61447138396902
1377842_at	7.47977832812462	7.57761874380356	8.33488242850333	8.33311551339766
1377843_at	5.78290129387958	6.23196893089395	6.19458920867764	6.55542420753024
1377844_at	7.0765845174119	8.8567323405535	8.79042783091641	7.79258900839019
1377845_at	4.18601367228907	4.16629515838565	4.20385755901379	4.14036291034125
1377846_a_at	6.89244213173727	7.6296898905026	7.62774078986425	7.16491822791997
1377847_at	3.36913788199886	3.3048610293123	3.33193970747156	3.54994372022948
1377848_at	4.1903456529824	6.2159555096194	5.3018587836729	5.46011544681387
1377849_at	5.43433362086278	5.77701666342356	6.21186857615916	6.07983303691632
