	Jurkat	IM-9	Raji	THP-1
1558697_a_at	254.325666666667	146.815333333333	219.498	178.566666666667
1558698_at	11.2573333333333	6.129	10.189	19.238
1558699_a_at	301.429	408.053666666667	342.900333333333	349.030333333333
1558700_s_at	742.202	446.089333333333	237.647333333333	657.259
1558702_at	230.490333333333	215.016	196.27	178.505333333333
1558703_at	81.0723333333333	107.336333333333	124.077666666667	263.771
1558705_at	287.507333333333	179.34	202.705666666667	230.674
1558706_a_at	101.690666666667	116.460666666667	114.672333333333	134.444666666667
1558708_at	22.4033333333333	13.007	3.65766666666667	5.413
1558710_at	16.5193333333333	22.1836666666667	17.4426666666667	16.5236666666667
1558711_at	61.254	25.1406666666667	15.271	17.218
1558712_at	95.038	102.654666666667	114.332666666667	96.0873333333333
1558714_at	19.8113333333333	57.745	4.62333333333333	9.35066666666667
1558719_s_at	177.635333333333	146.745333333333	137.639666666667	101.505666666667
1558720_at	54.2596666666667	36.214	87.252	74.376
1558722_at	167.126666666667	150.986333333333	180.083666666667	205.304
1558723_at	74.094	99.8486666666667	56.7516666666667	61.9493333333333
1558724_at	38.4623333333333	35.9096666666667	31.453	26.209
1558725_at	77.1946666666667	33.3323333333333	38.5596666666667	50.4033333333333
1558727_at	40.6946666666667	95.5633333333333	75.3376666666667	28.0053333333333
1558728_at	99.7536666666667	155.422666666667	123.73	105.428333333333
1558732_at	277.28	90.258	207.344	96.4326666666667
1558733_at	76.367	722.558333333333	463.837	271.665666666667
1558738_at	187.976666666667	220.462666666667	205.379666666667	67.896
1558739_at	120.352	58.3403333333333	118.174	46.902
1558740_s_at	113.078	76.767	166.588666666667	26.5583333333333
1558742_at	154.829666666667	127.557333333333	215.309	106.474333333333
1558743_at	1.64566666666667	5.18466666666667	4.52733333333333	29.8083333333333
1558745_at	48.585	40.9466666666667	51.8706666666667	53.108
1558747_at	888.299	776.396	938.28	607.306333333333
1558748_at	141.233	90.9186666666667	40.6506666666667	69.7286666666667
1558750_a_at	377.505	178.214333333333	280.391	486.598666666667
1558754_at	43.506	19.8803333333333	21.8123333333333	34.4336666666667
1558755_x_at	83.3523333333333	106.191333333333	102.145	148.879
1558756_at	89.532	62.3973333333333	52.2993333333333	42.6666666666667
1558757_at	8.67233333333333	2.72566666666667	14.552	13.0976666666667
1558758_s_at	124.533	83.3836666666667	121.971	102.605666666667
1558759_s_at	197.019333333333	87.3126666666667	63.3863333333333	51.68
1558760_at	5.89933333333333	5.864	17.044	7.62133333333333
1558761_a_at	650.503333333333	399.508	336.764	420.053333333333
1558762_a_at	792.096333333333	296.409333333333	338.012666666667	231.681333333333
1558764_at	16.7563333333333	6.21633333333333	8.55333333333333	14.856
1558765_a_at	99.632	53.1226666666667	82.5983333333333	34.3036666666667
1558766_at	74.1603333333333	62.353	222.999333333333	104.544
1558768_at	70.7326666666667	121.682666666667	85.9026666666667	54.6366666666667
1558769_s_at	78.093	45.511	52.4413333333333	37.606
1558770_a_at	122.192333333333	1438.36466666667	98.2073333333333	174.916666666667
1558773_s_at	16.7066666666667	9.00533333333333	10.1486666666667	10.329
1558775_s_at	469.09	410.625	392.092333333333	841.599
1558777_at	61.9816666666667	62.7983333333333	49.218	62.768
1558778_s_at	9.698	30.3886666666667	30.1033333333333	18.4943333333333
1558779_at	41.4633333333333	15.8356666666667	18.6526666666667	7.85833333333333
1558780_a_at	87.6876666666667	57.909	85.7733333333333	103.604333333333
1558782_a_at	167.493666666667	142.229666666667	136.575333333333	433.737666666667
1558783_at	292.767	233.043666666667	335.102333333333	241.224333333333
1558784_at	225.349333333333	61.7316666666667	25.3296666666667	251.072
1558785_a_at	142.387333333333	153.263	100.598	69.0016666666667
1558786_at	15.399	22.0253333333333	14.5796666666667	12.8583333333333
1558787_a_at	46.858	64.1723333333333	59.9323333333333	60.2873333333333
1558790_s_at	98.539	72.4683333333333	87.615	101.263666666667
1558791_at	98.5366666666667	123.394	64.7986666666667	81.5786666666667
1558792_x_at	98.1733333333333	101.579666666667	151.806666666667	156.518
1558793_at	11.899	4.85166666666667	8.35933333333333	33.8076666666667
1558794_at	71.524	94.6463333333333	251.974666666667	234.334666666667
1558795_at	39.887	88.5013333333333	36.9606666666667	63.8416666666667
1558796_a_at	5.737	4.68966666666667	23.258	22.9926666666667
1558797_at	58.2466666666667	59.7926666666667	49.9343333333333	64.977
1558801_at	622.030666666667	1238.39766666667	477.579666666667	486.111
1558802_at	95.625	123.64	79.3053333333333	109.053666666667
1558803_at	74.135	49.7916666666667	31.2943333333333	71.257
1558804_at	96.2056666666667	86.6926666666667	100.885333333333	69.5
1558806_at	13.7406666666667	15.2016666666667	6.921	8.00133333333333
1558807_at	127.459666666667	110.854	122.148333333333	117.958
1558809_s_at	111.918333333333	147.273666666667	107.055333333333	163.853333333333
1558813_at	24.9153333333333	28.2456666666667	29.1076666666667	11.005
1558814_s_at	42.2406666666667	24.762	24.0213333333333	38.978
1558815_at	64.862	57.1796666666667	32.0933333333333	27.2513333333333
1558816_at	123.977333333333	205.074333333333	161.992666666667	76.6373333333333
1558819_at	96.866	487.519333333333	92.5216666666667	73.0803333333333
1558820_a_at	17.8456666666667	15.859	11.346	34.427
1558821_s_at	24.4366666666667	28.456	55.1413333333333	80.8176666666667
1558822_at	162.092	206.996	140.715666666667	132.658666666667
1558825_s_at	94.7303333333333	46.078	100.841	121.242333333333
1558826_at	21.3416666666667	7.926	268.016	12.4126666666667
1558827_a_at	65.8236666666667	51.582	312.122333333333	51.704
1558828_s_at	7.07566666666667	12.5656666666667	10.0543333333333	7.09733333333333
1558830_at	78.722	46.0846666666667	79.0263333333333	40.4276666666667
1558831_x_at	57.861	55.4603333333333	72.918	65.66
1558832_at	185.627333333333	30.805	27.4026666666667	80.3143333333333
1558834_s_at	7.93533333333333	11.231	5.20733333333333	4.52533333333333
1558836_at	48.26	60.6773333333333	150.587	58.9503333333333
1558837_a_at	221.200666666667	291.006	298.434333333333	275.807
1558839_at	193.926666666667	141.638666666667	149.697	125.298
1558841_at	167.128333333333	102.012333333333	79.7553333333333	133.213333333333
1558842_at	4.58866666666667	63.2663333333333	29.0136666666667	26.453
1558844_at	166.516666666667	104.051	180.464333333333	100.648666666667
1558845_at	18.3326666666667	10.5096666666667	9.79633333333333	19.5146666666667
1558846_at	37.732	15.5826666666667	34.677	51.0326666666667
1558847_at	50.8266666666667	48.8433333333333	37.247	46.7853333333333
1558848_at	6.40833333333333	11.3203333333333	9.579	8.572
1558849_at	99.9573333333333	62.2696666666667	54.2666666666667	60.5596666666667
1558850_s_at	17.8993333333333	15.7336666666667	8.96466666666667	19.387
1558852_at	84.551	48.4013333333333	40.721	40.4873333333333
1558854_a_at	158.980666666667	33.5343333333333	12.559	40.0446666666667
1558855_at	222.974	131.709333333333	160.348	198.29
1558856_at	109.143666666667	95.1356666666667	32.919	4520.05433333333
1558857_at	20.7336666666667	46.9103333333333	31.4226666666667	45.2823333333333
1558858_at	31.21	25.8286666666667	41.8926666666667	47.1706666666667
1558859_at	56.9876666666667	27.4633333333333	23.3493333333333	85.8303333333333
1558862_at	22.5496666666667	57.0726666666667	32.1453333333333	40.5246666666667
1558867_at	6.05866666666667	14.8603333333333	7.58166666666667	25.044
1558868_a_at	13.209	16.5	14.48	14.9743333333333
1558869_at	29.2616666666667	28.2643333333333	15.9943333333333	42.6163333333333
1558871_at	8.32433333333333	7.19866666666667	6.03766666666667	15.335
1558874_a_at	17.2023333333333	18.7696666666667	35.097	16.2273333333333
1558875_at	533.511333333333	102.546	154.479	144.924666666667
1558876_at	294.145333333333	94.748	91.1036666666667	314.884
1558877_at	36.2086666666667	55.7446666666667	64.861	83.699
1558881_at	53.8983333333333	98.4976666666667	59.245	68.0703333333333
1558882_at	156.389	323.475333333333	96.7513333333333	112.151
1558885_at	62.7753333333333	104.854333333333	86.355	110.764333333333
1558887_at	5.003	5.086	6.73833333333333	10.519
1558888_x_at	26.9956666666667	10.375	14.6496666666667	4.661
1558889_at	10.512	15.06	16.3096666666667	36.3026666666667
1558890_at	29.97	27.1776666666667	25.042	41.7
1558893_a_at	23.6503333333333	42.9023333333333	25.979	32.3623333333333
1558894_a_at	82.3466666666667	60.6836666666667	44.051	100.876
1558896_at	228.418666666667	123.475333333333	189.448333333333	295.622666666667
1558897_at	95.5636666666667	80.7606666666667	130.584666666667	85.551
1558899_s_at	64.4656666666667	89.4626666666667	44.5076666666667	23.6556666666667
1558900_at	35.9643333333333	10.4393333333333	1.54066666666667	23.059
1558903_at	111.917333333333	94.879	57.3256666666667	88.22
1558905_at	68.107	40.117	34.6006666666667	64.142
1558906_a_at	38.7246666666667	23.4883333333333	12.7193333333333	5.97633333333333
1558914_at	417.05	433.066	537.901666666667	417.095666666667
1558915_a_at	30.704	40.7863333333333	69.539	80.7
1558919_a_at	107.099	82.646	86.5686666666667	18.8706666666667
1558920_at	42.5426666666667	7.17633333333333	30.8546666666667	50.7026666666667
1558922_at	280.834666666667	172.189333333333	119.632333333333	130.865
1558924_s_at	228.971	234.696666666667	267.753	132.464666666667
1558930_at	45.4696666666667	73.4913333333333	31.118	24.715
1558931_at	21.8173333333333	27.742	51.7066666666667	38.3503333333333
1558934_a_at	97.696	53.3923333333333	77.093	56.5336666666667
1558937_s_at	90.736	11.1603333333333	16.4583333333333	6.88633333333333
1558938_at	121.312666666667	132.667666666667	164.504	128.174333333333
1558941_at	21.7656666666667	10.1186666666667	40.6146666666667	61.1746666666667
1558942_at	699.966333333333	754.194	470.511	828.531333333333
1558943_x_at	678.376	720.027333333333	489.800666666667	871.130333333333
1558944_at	15.8496666666667	41.3823333333333	17.0023333333333	31.4143333333333
1558945_s_at	19.8773333333333	9.992	16.007	30.0016666666667
1558947_at	21.1006666666667	23.6263333333333	10.0606666666667	16.537
1558948_a_at	147.565666666667	131.139	133.244333333333	110.996666666667
1558949_at	27.5636666666667	38.3606666666667	49.599	96.9593333333333
1558950_at	113.246	91.49	87.4636666666667	102.102333333333
1558953_s_at	232.483	856.777666666667	726.155	1031.081
1558954_at	56.1516666666667	90.9456666666667	41.0666666666667	32.0256666666667
1558956_s_at	632.029666666667	503.462333333333	860.788	581.518666666667
1558957_s_at	19.7143333333333	58.3233333333333	10.5583333333333	25.3793333333333
1558959_at	306.873666666667	168.287333333333	180.225666666667	190.288333333333
1558960_a_at	40.9233333333333	19.602	25.0673333333333	19.733
1558963_at	75.4926666666667	66.3783333333333	97.3423333333333	72.2533333333333
1558964_at	20.7756666666667	33.9686666666667	33.25	55.994
1558965_at	38.7246666666667	26.593	85.433	16.0043333333333
1558967_s_at	110.285333333333	187.59	162.2	56.0393333333333
1558968_at	18.333	21.0923333333333	15.919	41.678
1558969_a_at	195.996333333333	132.944333333333	177.132666666667	203.484333333333
1558971_at	1614.60666666667	29.0026666666667	22.9003333333333	41.1156666666667
1558972_s_at	1408.104	15.9776666666667	19.6566666666667	13.3163333333333
1558975_at	56.6926666666667	150.487666666667	113.750666666667	117.735
1558976_x_at	20.8536666666667	29.2256666666667	64.152	34.1116666666667
1558977_at	15.0603333333333	41.2096666666667	16.1816666666667	107.539333333333
1558982_at	133.912	201.857	141.934666666667	127.837666666667
1558983_at	62.8536666666667	33.8753333333333	51.0036666666667	44.318
1558984_at	43.623	42.116	21.0796666666667	48.152
1558987_at	44.1473333333333	9.016	26.149	43.4743333333333
1558990_at	52.3183333333333	26.9913333333333	48.3983333333333	30.9476666666667
1558995_at	92.1093333333333	64.939	62.6336666666667	60.0173333333333
1558996_at	147.777333333333	67.3713333333333	175.048	170.767
1558999_x_at	57.451	42.224	53.876	47.9596666666667
1559000_at	104.587666666667	114.047666666667	104.438666666667	103.271333333333
1559002_at	223.005	152.781333333333	185.446666666667	235.747
1559003_a_at	395.079333333333	348	291.408	291.873333333333
1559005_s_at	40.1383333333333	182.337333333333	106.292	159.769
1559006_at	170.868333333333	170.044333333333	146.006666666667	340.216333333333
1559007_s_at	106.372	96.4966666666667	69.2493333333333	143.865666666667
1559009_at	186.906	100.035333333333	173.873666666667	195.544
1559011_at	71.9966666666667	22.6543333333333	46.1376666666667	42.9863333333333
1559017_at	37.8033333333333	30.0933333333333	44.474	22.9523333333333
1559018_at	55.1683333333333	31.716	55.342	40.157
1559020_a_at	8.824	13.0213333333333	9.89433333333333	28.717
1559021_at	61.844	85.124	31.45	136.917666666667
1559022_at	92.9046666666667	107.396	81.2156666666667	86.2186666666667
1559023_a_at	262.830333333333	120.370333333333	156.109666666667	213.664333333333
1559025_at	91.9303333333333	150.492333333333	129.344666666667	58.23
1559026_at	13.7933333333333	46.0836666666667	28.4086666666667	53.83
1559028_at	106.831	70.2403333333333	44.4056666666667	94.8893333333333
1559029_at	58.3013333333333	61.5406666666667	8.51233333333333	91.3406666666667
1559030_a_at	6.83833333333333	11.947	19.3173333333333	61.569
1559031_at	101.675333333333	83.218	60.0833333333333	80.1926666666667
1559033_at	181.44	142.845666666667	115.550666666667	162.936666666667
1559034_at	8.486	16.277	5.179	59.2496666666667
1559035_a_at	15.7636666666667	13.3756666666667	7.96	15.5766666666667
1559036_at	13.2706666666667	28.9293333333333	41.0606666666667	52.388
1559037_a_at	18.3453333333333	6.17033333333333	37.7706666666667	15.5946666666667
1559038_at	315.948	373.368333333333	434.534666666667	319.146
1559039_at	51.9136666666667	109.139333333333	87.8063333333333	72.8106666666667
1559042_at	31.334	48.362	45.71	48.6263333333333
1559044_at	92.9096666666667	70.4076666666667	80.3686666666667	31.861
1559045_at	46.6216666666667	30.392	22.242	36.5813333333333
1559048_at	255.782333333333	213.547	245.99	334.895333333333
1559049_a_at	137.718	76.365	70.6836666666667	184.226
1559050_at	157.490333333333	21.9713333333333	92.8303333333333	37.6656666666667
1559051_s_at	21.0853333333333	778.465	38.9983333333333	862.266333333333
1559052_s_at	1166.98533333333	762.527666666667	951.942333333333	981.780666666667
1559053_at	16.122	8.96033333333333	25.6796666666667	14.2843333333333
1559054_a_at	60.048	41.4516666666667	74.4633333333333	51.6603333333333
1559057_at	61.642	72.0433333333333	89.6576666666667	74.3416666666667
1559059_s_at	41.9683333333333	81.87	50.3556666666667	69.5876666666667
1559060_a_at	155.146333333333	108.254666666667	98.91	82.6876666666667
1559061_at	103.675	81.8033333333333	93.6666666666667	92.7276666666667
1559062_at	160.596	30.303	80.1443333333333	34.7483333333333
1559063_at	46.0163333333333	82.024	29.1983333333333	53.5666666666667
1559064_at	188.041	778.99	845.171333333333	154.833
1559065_a_at	44.8603333333333	29.3686666666667	65.744	26.2596666666667
1559066_at	101.974	90.5586666666667	50.408	186.283666666667
1559067_a_at	188.507666666667	67.662	48.9043333333333	202.755
1559069_at	33.8276666666667	81.558	73.526	51.5133333333333
1559072_a_at	109.718	97.9286666666667	114.057333333333	89.3233333333333
1559073_at	49.0326666666667	41.66	79.82	38.239
1559075_s_at	10.416	11.381	12.0356666666667	28.3826666666667
1559077_at	16.5173333333333	14.784	26.3556666666667	42.143
1559078_at	91.0303333333333	79.5703333333333	262.606333333333	133.242
1559079_at	39.706	29.082	27.4346666666667	18.8176666666667
1559083_x_at	127.603666666667	25.9266666666667	75.9783333333333	42.3036666666667
1559086_at	12.9053333333333	3.66266666666667	13.4253333333333	11.2776666666667
1559091_s_at	19.6953333333333	108.612	76.1236666666667	123.365
1559092_at	73.5846666666667	99.2163333333333	108.427333333333	98.0123333333333
1559093_at	103.004666666667	84.4746666666667	64.2176666666667	99.899
1559094_at	145.539	133.772333333333	98.6866666666667	178.375666666667
1559096_x_at	217.295	152.913	145.265666666667	199.993333333333
1559097_at	136.637	10.273	28.0473333333333	23.4736666666667
1559101_at	95.8583333333333	147.816	54.7813333333333	52.912
1559102_at	170.326666666667	114.779333333333	159.655333333333	138.304333333333
1559103_s_at	41.8203333333333	48.3166666666667	60.324	17.536
1559105_at	32.9976666666667	70.5533333333333	42.4263333333333	55.226
1559108_at	50.8346666666667	17.154	10.1646666666667	38.5593333333333
1559109_a_at	74.147	63.608	70.9626666666667	41.26
1559110_at	24.6213333333333	10.5236666666667	8.58333333333333	24.7656666666667
1559111_a_at	141.022666666667	151.056666666667	101.683333333333	127.192333333333
1559114_a_at	7.134	6.393	9.13033333333333	8.33166666666667
1559116_s_at	49.329	8.36166666666667	13.972	31.7863333333333
1559117_at	213.799	143.75	155.133333333333	434.935
1559119_at	54.9436666666667	77.5063333333333	50.4933333333333	70.482
1559121_s_at	51.5696666666667	277.387666666667	213.108	190.784
1559124_at	19.151	13.139	6.079	11.2663333333333
1559125_at	28.1196666666667	18.791	25.967	21.142
1559126_at	176.189	232.140666666667	165.169666666667	276.284666666667
1559127_x_at	120.817	158.196666666667	173.463333333333	111.999333333333
1559128_at	43.4846666666667	59.834	43.4526666666667	31.5693333333333
1559129_a_at	46.8973333333333	25.2483333333333	25.9616666666667	15.601
1559131_a_at	75.1943333333333	55.1686666666667	60.1563333333333	48.077
1559132_at	491.283333333333	313.93	380.728333333333	370.525333333333
1559133_at	70.3363333333333	68.2713333333333	86.9773333333333	56.8783333333333
1559134_a_at	25.5943333333333	6.322	4.04866666666667	8.99133333333333
1559136_s_at	96.4273333333333	110.284333333333	120.524333333333	148.714666666667
1559138_a_at	53.316	41.4463333333333	45.7436666666667	92.734
1559139_at	272.356	265.111666666667	339.293666666667	204.508333333333
1559140_at	278.539666666667	270.072666666667	289.668333333333	257.517333333333
1559141_s_at	28.2926666666667	7.66	13.5336666666667	13.1543333333333
1559142_at	44.7563333333333	80.6893333333333	80.1596666666667	102.539
1559144_x_at	4.039	51.923	32.4183333333333	17.4093333333333
1559145_at	72.873	70.131	52.0696666666667	77.6576666666667
1559147_at	8.107	30.7246666666667	7.69033333333333	3.82
1559148_at	217.526333333333	147.975666666667	159.829666666667	199.880333333333
1559149_at	20.8733333333333	27.189	5.33966666666667	29.694
1559151_at	66.1336666666667	13.2	68.136	44.526
1559152_at	20.4906666666667	29.3226666666667	31.147	41.1483333333333
1559154_at	90.4463333333333	75.0103333333333	96.106	89.559
1559156_at	20.301	98.0173333333333	29.8126666666667	47.7566666666667
1559159_at	50.2733333333333	81.697	110.203666666667	122.423666666667
1559161_at	150.336666666667	104.593	117.465666666667	72.5066666666667
1559163_at	23.414	21.124	26.062	27.1996666666667
1559166_at	18.7573333333333	20.9943333333333	16.9926666666667	26.3233333333333
1559167_x_at	562.605	357.651	376.08	885.881
1559169_at	87.9056666666667	89.2433333333333	102.779666666667	83.8893333333333
1559170_at	176.802	105.953666666667	8.63933333333333	35.4446666666667
1559171_at	48.509	54.2676666666667	40.1896666666667	29.7916666666667
1559172_at	30.4883333333333	12.7473333333333	24.4496666666667	16.1316666666667
1559174_at	49.16	68.7773333333333	74.3263333333333	39.054
1559180_at	38.944	38.555	8.389	12.7333333333333
1559186_at	155.079333333333	73.293	137.162	146.796666666667
1559188_x_at	151.157	83.2456666666667	75.2536666666667	63.3263333333333
1559190_s_at	282.179666666667	386.087666666667	723.123666666667	354.463666666667
1559194_a_at	144.397333333333	129.003333333333	123.384666666667	199.555666666667
1559195_at	6.19733333333333	12.1853333333333	10.4536666666667	51.3576666666667
1559201_a_at	127.019333333333	49.2173333333333	55.253	138.488333333333
1559203_s_at	68.7623333333333	14.6176666666667	46.5566666666667	1.59966666666667
1559204_x_at	404.473	152.223333333333	261.047	332.646666666667
1559205_s_at	191.480333333333	53.204	122.985333333333	59.8146666666667
1559206_at	4.964	2.93033333333333	3.58666666666667	15.412
1559208_at	36.6813333333333	30.9453333333333	21.5046666666667	13.7303333333333
1559210_at	200.842333333333	169.751666666667	144.009	140.883666666667
1559213_at	3.975	14.354	5.978	3.64766666666667
1559214_at	104.094	132.976	241.493	98.2533333333333
1559218_s_at	288.687333333333	62.108	197.044333333333	853.144333333333
1559220_at	258.869333333333	207.866666666667	254.330333333333	140.479
1559221_at	60.6776666666667	7.28133333333333	8.98433333333333	24.889
1559222_at	136.615666666667	170.069333333333	105.939	99.0983333333333
1559224_at	527.450666666667	326.126666666667	275.806	589.879
1559226_x_at	636.590333333333	428.536	500.199333333333	631.942
1559227_s_at	780.927333333333	675.977	682.132	721.081666666667
1559228_at	121.952333333333	111.651	125.585333333333	96.3203333333333
1559229_at	11.6246666666667	7.531	7.23733333333333	20.2393333333333
1559232_a_at	261.066333333333	207.627	217.506333333333	176.963
1559235_a_at	28.6203333333333	53.5823333333333	53.7016666666667	43.3976666666667
1559237_a_at	54.2613333333333	19.4353333333333	24.992	36.425
1559239_s_at	20.413	9.85	38.6033333333333	25.838
1559240_at	144.340666666667	102.337666666667	90.0026666666667	51.5673333333333
1559244_at	11.1636666666667	24.8326666666667	21.4296666666667	19.865
1559245_at	20.5936666666667	65.8563333333333	26.2406666666667	30.0926666666667
1559249_at	74.0953333333333	332.374	39.873	87.9113333333333
1559252_a_at	83.8306666666667	128.513666666667	136.420333333333	112.567333333333
1559254_at	97.39	61.693	54.0006666666667	27.1933333333333
1559255_a_at	22.1973333333333	26.445	27.562	46.7013333333333
1559256_at	83.7946666666667	59.567	62.942	31.632
1559257_a_at	113.465	86.07	69.2336666666667	96.9036666666667
1559258_a_at	58.7313333333333	65.4743333333333	23.186	106.139
1559259_at	64.2793333333333	64.034	42.7456666666667	28.961
1559261_a_at	289.521	256.026	224.262	312.081333333333
1559263_s_at	18.2976666666667	912.994666666667	2057.89466666667	573.425333333333
1559264_at	4.11833333333333	5.307	3.69166666666667	4.93566666666667
1559265_at	12.521	7.84966666666667	2.50166666666667	124.45
1559266_s_at	42.6583333333333	66.3856666666667	59.782	744.127
1559268_at	181.540666666667	201.619333333333	150.183333333333	175.121
1559270_at	12.9186666666667	12.5053333333333	34.1153333333333	39.6143333333333
1559272_at	105.391	162.789333333333	160.53	205.39
1559274_at	2.22133333333333	20.3413333333333	24.188	2.17133333333333
1559275_x_at	2.366	9.22866666666667	3.87033333333333	17.654
1559276_at	69.6213333333333	75.5736666666667	58.222	64.1493333333333
1559277_at	33.944	43.9746666666667	43.761	31.695
1559278_at	13.315	12.1516666666667	17.5163333333333	11.897
1559280_a_at	5.86233333333333	17.972	7.05866666666667	9.12866666666667
1559282_at	3.355	15.079	11.346	21.5346666666667
1559283_a_at	107.325333333333	31.4813333333333	41.8796666666667	40.081
1559284_at	10.3846666666667	8.24533333333333	16.009	69.3293333333333
1559285_at	43.075	46.974	18.6083333333333	15.756
1559287_at	46.328	104.894666666667	40.369	34.3503333333333
1559288_at	23.0616666666667	15.5066666666667	28.8073333333333	13.7873333333333
1559289_at	6.86166666666667	18.513	14.6383333333333	30.2776666666667
1559291_at	67.311	126.006666666667	68.5543333333333	127.420666666667
1559292_s_at	15.8513333333333	72.5706666666667	22.2603333333333	8.20666666666667
1559293_x_at	85.6183333333333	123.921	136.329666666667	147.494
1559295_at	26.311	20.4613333333333	40.245	27.6106666666667
1559296_at	36.527	9.62633333333333	30.398	12.05
1559297_at	31.227	38.5866666666667	48.5893333333333	34.6056666666667
1559298_a_at	69.2923333333333	34.231	41.4583333333333	61.3606666666667
1559302_at	109.076333333333	65.9466666666667	91.4223333333333	144.125333333333
1559303_at	101.218	104.421	109.034666666667	113.037333333333
1559304_at	176.119666666667	70.3376666666667	61.2653333333333	102.494666666667
1559307_s_at	127.850333333333	134.485333333333	98.3886666666667	156.255
1559309_at	66.939	70.2213333333333	119.063666666667	105.807333333333
1559310_at	5.84133333333333	12.4126666666667	10.8176666666667	27.0313333333333
1559311_at	23.086	55.0126666666667	83.4673333333333	123.170666666667
1559313_at	74.759	69.212	63.8343333333333	205.123666666667
1559315_s_at	91.4476666666667	101.998666666667	58.5063333333333	92.162
1559316_at	30.584	98.8323333333333	33.6873333333333	10.9543333333333
1559321_at	71.852	159.656666666667	149.734666666667	122.282666666667
1559322_at	20.8736666666667	91.0913333333333	44.405	96.0763333333333
1559324_at	31.7493333333333	8.08	12.3546666666667	8.90266666666667
1559326_at	55.467	58.1936666666667	67.539	48.828
1559331_x_at	18.3886666666667	10.9506666666667	11.4283333333333	71.9843333333333
1559332_at	40.933	69.1146666666667	18.152	54.5736666666667
1559333_at	12.6543333333333	11.374	8.151	19.843
1559336_at	49.3596666666667	39.0306666666667	32.1796666666667	39.7753333333333
1559340_at	120.385333333333	60.4166666666667	92.2563333333333	96.9263333333333
1559341_at	15.8606666666667	3.726	15.503	3.34733333333333
1559342_a_at	23.249	56.0903333333333	24.6056666666667	23.495
1559343_at	164.815666666667	135.167	201.602	84.5796666666667
1559344_at	78.2506666666667	71.764	86.8916666666667	33.7823333333333
1559347_at	154.072333333333	130.206333333333	158.445	150.441666666667
1559348_a_at	12.534	35.2853333333333	31.574	17.0796666666667
1559350_at	123.910666666667	89.319	90.9773333333333	120.04
1559351_at	27.07	144.806	25.794	38.98
1559352_a_at	521.318	579.023333333333	553.434	403.534333333333
1559353_at	20.617	15.4273333333333	9.76866666666667	19.5393333333333
1559354_a_at	99.4013333333333	49.1913333333333	55.7453333333333	117.630333333333
1559355_at	17.8966666666667	10.6093333333333	11.4136666666667	24.7306666666667
1559360_at	40.5826666666667	104.426666666667	54.762	101.285
1559361_at	105.236333333333	966.867	332.685666666667	144.179
1559362_at	63.2553333333333	62.5956666666667	30.638	82.3913333333333
1559363_at	20.6276666666667	23.691	6.27966666666667	30.1496666666667
1559369_at	58.0466666666667	25.1016666666667	50.5366666666667	40.5516666666667
1559370_at	36.5643333333333	30.8113333333333	15.2443333333333	24.5256666666667
1559372_at	32.263	43.1933333333333	74.6616666666667	45.3623333333333
1559374_at	53.9016666666667	45.5966666666667	66.1173333333333	64.0806666666667
1559375_s_at	35.269	52.8023333333333	44.632	29.4183333333333
1559376_at	121.687666666667	123.121666666667	114.444666666667	81.8906666666667
1559377_at	56.6736666666667	68.953	79.4883333333333	49.0166666666667
1559382_at	161.092333333333	361.684666666667	261.609	580.955666666667
1559384_at	25.2053333333333	64.669	69.2676666666667	29.1213333333333
1559388_a_at	264.961	247.617333333333	215.397666666667	289.080333333333
1559390_a_at	80.022	84.796	67.4546666666667	32.5563333333333
1559391_s_at	72.4076666666667	101.703333333333	77.285	146.517333333333
1559392_s_at	15.047	33.7733333333333	17.6736666666667	6.498
1559393_at	30.027	145.341	33.8666666666667	119.557
1559394_a_at	44.9536666666667	20.573	21.2546666666667	11.2033333333333
1559397_s_at	384.034333333333	692.905666666667	537.562	860.806333333333
1559399_s_at	805.229	713.694666666667	1074.50866666667	850.934666666667
1559400_s_at	51.6393333333333	30.1513333333333	55.6876666666667	19.29
1559401_a_at	73.844	67.1016666666667	16.2826666666667	51.7646666666667
1559402_a_at	32.5956666666667	106.832666666667	73.9433333333333	40.7403333333333
1559403_at	27.569	71.0506666666667	79.7453333333333	53.9573333333333
1559404_a_at	60.393	79.5493333333333	85.9843333333333	114.77
1559405_a_at	52.6003333333333	27.799	62.442	61.1173333333333
1559406_at	76.6983333333333	57.5416666666667	66.485	47.2903333333333
1559409_a_at	35.404	36.1866666666667	19.0883333333333	40.5966666666667
1559410_at	70.404	46.7136666666667	20.1866666666667	48.4413333333333
1559412_at	108.131	90.4023333333333	88.943	81.947
1559413_at	58.627	54.393	57.2746666666667	42.2906666666667
1559419_at	23.0756666666667	76.2186666666667	47.884	48.6533333333333
1559420_x_at	48.0266666666667	46.9103333333333	68.7866666666667	71.9816666666667
1559421_at	80.0723333333333	49.6596666666667	67.6226666666667	69.2146666666667
1559425_at	227.241333333333	257.046	114.32	155.843
1559426_at	179.535666666667	152.433333333333	150.511333333333	172.106
1559427_at	122.554	36.7116666666667	24.9043333333333	97.0903333333333
1559429_a_at	82.885	76.4316666666667	72.5496666666667	63.1756666666667
1559432_at	24.7983333333333	14.175	14.394	19.7393333333333
1559433_at	8.547	14.991	16.6063333333333	7.12066666666667
1559434_at	3.46766666666667	20.422	4.33066666666667	3.41466666666667
